,iid,pid,match,age,age_o,gender,race,race_o,field_cd,career_c,imprace,imprelig,samerace,int_corr
7047,477,487.0,0,27.0,24.0,0,3.0,4.0,5.0,5.0,5.0,7.0,0,-0.15
7048,477,488.0,0,27.0,29.0,0,3.0,4.0,5.0,5.0,5.0,7.0,0,-0.02
7049,477,489.0,0,27.0,28.0,0,3.0,2.0,5.0,5.0,5.0,7.0,0,0.12
7050,477,490.0,0,27.0,29.0,0,3.0,2.0,5.0,5.0,5.0,7.0,0,0.12
7051,477,491.0,0,27.0,29.0,0,3.0,3.0,5.0,5.0,5.0,7.0,1,0.59
7052,477,492.0,0,27.0,30.0,0,3.0,6.0,5.0,5.0,5.0,7.0,0,0.32
7053,477,493.0,0,27.0,20.0,0,3.0,4.0,5.0,5.0,5.0,7.0,0,0.0
7054,477,494.0,0,27.0,30.0,0,3.0,2.0,5.0,5.0,5.0,7.0,0,0.29
7055,477,495.0,0,27.0,32.0,0,3.0,6.0,5.0,5.0,5.0,7.0,0,0.29
7056,478,481.0,0,26.0,23.0,0,2.0,2.0,13.0,7.0,4.0,4.0,1,0.4
7057,478,482.0,0,26.0,30.0,0,2.0,2.0,13.0,7.0,4.0,4.0,1,0.38
7058,478,483.0,0,26.0,28.0,0,2.0,2.0,13.0,7.0,4.0,4.0,1,0.61
7059,478,484.0,0,26.0,31.0,0,2.0,4.0,13.0,7.0,4.0,4.0,0,0.65
7060,478,485.0,0,26.0,29.0,0,2.0,1.0,13.0,7.0,4.0,4.0,0,0.14
7061,478,486.0,0,26.0,32.0,0,2.0,3.0,13.0,7.0,4.0,4.0,0,0.37
7062,478,487.0,0,26.0,24.0,0,2.0,4.0,13.0,7.0,4.0,4.0,0,0.04
7063,478,488.0,0,26.0,29.0,0,2.0,4.0,13.0,7.0,4.0,4.0,0,-0.19
7064,478,489.0,1,26.0,28.0,0,2.0,2.0,13.0,7.0,4.0,4.0,1,-0.07
7065,478,490.0,0,26.0,29.0,0,2.0,2.0,13.0,7.0,4.0,4.0,1,0.15
7066,478,491.0,1,26.0,29.0,0,2.0,3.0,13.0,7.0,4.0,4.0,0,0.3
7067,478,492.0,0,26.0,30.0,0,2.0,6.0,13.0,7.0,4.0,4.0,0,0.35
7068,478,493.0,0,26.0,20.0,0,2.0,4.0,13.0,7.0,4.0,4.0,0,-0.05
7069,478,494.0,0,26.0,30.0,0,2.0,2.0,13.0,7.0,4.0,4.0,1,0.3
7070,478,495.0,0,26.0,32.0,0,2.0,6.0,13.0,7.0,4.0,4.0,0,0.07
7071,479,481.0,0,27.0,23.0,0,2.0,2.0,13.0,7.0,3.0,3.0,1,0.23
7072,479,482.0,0,27.0,30.0,0,2.0,2.0,13.0,7.0,3.0,3.0,1,0.44
7073,479,483.0,0,27.0,28.0,0,2.0,2.0,13.0,7.0,3.0,3.0,1,0.47
7074,479,484.0,0,27.0,31.0,0,2.0,4.0,13.0,7.0,3.0,3.0,0,0.42
7075,479,485.0,0,27.0,29.0,0,2.0,1.0,13.0,7.0,3.0,3.0,0,-0.08
7076,479,486.0,0,27.0,32.0,0,2.0,3.0,13.0,7.0,3.0,3.0,0,0.37
7077,479,487.0,0,27.0,24.0,0,2.0,4.0,13.0,7.0,3.0,3.0,0,-0.29
7078,479,488.0,0,27.0,29.0,0,2.0,4.0,13.0,7.0,3.0,3.0,0,-0.03
7079,479,489.0,0,27.0,28.0,0,2.0,2.0,13.0,7.0,3.0,3.0,1,-0.07
7080,479,490.0,0,27.0,29.0,0,2.0,2.0,13.0,7.0,3.0,3.0,1,-0.09
7081,479,491.0,0,27.0,29.0,0,2.0,3.0,13.0,7.0,3.0,3.0,0,0.45
7082,479,492.0,0,27.0,30.0,0,2.0,6.0,13.0,7.0,3.0,3.0,0,0.54
7083,479,493.0,0,27.0,20.0,0,2.0,4.0,13.0,7.0,3.0,3.0,0,0.16
7084,479,494.0,0,27.0,30.0,0,2.0,2.0,13.0,7.0,3.0,3.0,1,0.27
7085,479,495.0,0,27.0,32.0,0,2.0,6.0,13.0,7.0,3.0,3.0,0,0.07
7086,480,481.0,0,26.0,23.0,0,2.0,2.0,5.0,5.0,4.0,6.0,1,0.45
7087,480,482.0,0,26.0,30.0,0,2.0,2.0,5.0,5.0,4.0,6.0,1,0.36
7088,480,483.0,0,26.0,28.0,0,2.0,2.0,5.0,5.0,4.0,6.0,1,0.59
7089,480,484.0,0,26.0,31.0,0,2.0,4.0,5.0,5.0,4.0,6.0,0,0.45
7090,480,485.0,0,26.0,29.0,0,2.0,1.0,5.0,5.0,4.0,6.0,0,0.05
7091,480,486.0,0,26.0,32.0,0,2.0,3.0,5.0,5.0,4.0,6.0,0,0.55
7092,480,487.0,0,26.0,24.0,0,2.0,4.0,5.0,5.0,4.0,6.0,0,-0.07
7093,480,488.0,1,26.0,29.0,0,2.0,4.0,5.0,5.0,4.0,6.0,0,0.11
7094,480,489.0,1,26.0,28.0,0,2.0,2.0,5.0,5.0,4.0,6.0,1,0.08
7095,480,490.0,0,26.0,29.0,0,2.0,2.0,5.0,5.0,4.0,6.0,1,0.19
7096,480,491.0,0,26.0,29.0,0,2.0,3.0,5.0,5.0,4.0,6.0,0,0.54
7097,480,492.0,1,26.0,30.0,0,2.0,6.0,5.0,5.0,4.0,6.0,0,0.54
7098,480,493.0,0,26.0,20.0,0,2.0,4.0,5.0,5.0,4.0,6.0,0,-0.14
7099,480,494.0,0,26.0,30.0,0,2.0,2.0,5.0,5.0,4.0,6.0,1,0.34
7100,480,495.0,0,26.0,32.0,0,2.0,6.0,5.0,5.0,4.0,6.0,0,-0.19
7101,481,466.0,0,23.0,24.0,1,2.0,2.0,9.0,2.0,8.0,1.0,1,0.7
7102,481,467.0,1,23.0,24.0,1,2.0,2.0,9.0,2.0,8.0,1.0,1,0.65
7103,481,468.0,0,23.0,25.0,1,2.0,6.0,9.0,2.0,8.0,1.0,0,0.53
7104,481,469.0,0,23.0,25.0,1,2.0,4.0,9.0,2.0,8.0,1.0,0,0.3
7105,481,470.0,0,23.0,29.0,1,2.0,4.0,9.0,2.0,8.0,1.0,0,0.67
7106,481,471.0,0,23.0,30.0,1,2.0,4.0,9.0,2.0,8.0,1.0,0,0.46
7107,481,472.0,0,23.0,25.0,1,2.0,3.0,9.0,2.0,8.0,1.0,0,0.6
7108,481,473.0,0,23.0,34.0,1,2.0,4.0,9.0,2.0,8.0,1.0,0,0.54
7109,481,474.0,0,23.0,30.0,1,2.0,1.0,9.0,2.0,8.0,1.0,0,0.31
7110,481,475.0,0,23.0,27.0,1,2.0,3.0,9.0,2.0,8.0,1.0,0,0.66
7111,481,476.0,0,23.0,25.0,1,2.0,2.0,9.0,2.0,8.0,1.0,1,0.41
7112,481,477.0,0,23.0,27.0,1,2.0,3.0,9.0,2.0,8.0,1.0,0,0.35
7113,481,478.0,0,23.0,26.0,1,2.0,2.0,9.0,2.0,8.0,1.0,1,0.4
7114,481,479.0,0,23.0,27.0,1,2.0,2.0,9.0,2.0,8.0,1.0,1,0.23
7115,481,480.0,0,23.0,26.0,1,2.0,2.0,9.0,2.0,8.0,1.0,1,0.45
7116,482,466.0,0,30.0,24.0,1,2.0,2.0,8.0,7.0,2.0,6.0,1,0.14
7117,482,467.0,1,30.0,24.0,1,2.0,2.0,8.0,7.0,2.0,6.0,1,0.12
7118,482,468.0,1,30.0,25.0,1,2.0,6.0,8.0,7.0,2.0,6.0,0,0.17
7119,482,469.0,0,30.0,25.0,1,2.0,4.0,8.0,7.0,2.0,6.0,0,0.31
7120,482,470.0,1,30.0,29.0,1,2.0,4.0,8.0,7.0,2.0,6.0,0,0.15
7121,482,471.0,0,30.0,30.0,1,2.0,4.0,8.0,7.0,2.0,6.0,0,0.11
7122,482,472.0,1,30.0,25.0,1,2.0,3.0,8.0,7.0,2.0,6.0,0,0.36
7123,482,473.0,0,30.0,34.0,1,2.0,4.0,8.0,7.0,2.0,6.0,0,0.14
7124,482,474.0,0,30.0,30.0,1,2.0,1.0,8.0,7.0,2.0,6.0,0,0.22
7125,482,475.0,0,30.0,27.0,1,2.0,3.0,8.0,7.0,2.0,6.0,0,0.22
7126,482,476.0,0,30.0,25.0,1,2.0,2.0,8.0,7.0,2.0,6.0,1,0.08
7127,482,477.0,0,30.0,27.0,1,2.0,3.0,8.0,7.0,2.0,6.0,0,0.51
7128,482,478.0,0,30.0,26.0,1,2.0,2.0,8.0,7.0,2.0,6.0,1,0.38
7129,482,479.0,0,30.0,27.0,1,2.0,2.0,8.0,7.0,2.0,6.0,1,0.44
7130,482,480.0,0,30.0,26.0,1,2.0,2.0,8.0,7.0,2.0,6.0,1,0.36
7131,483,466.0,0,28.0,24.0,1,2.0,2.0,3.0,2.0,1.0,1.0,1,0.74
7132,483,467.0,0,28.0,24.0,1,2.0,2.0,3.0,2.0,1.0,1.0,1,0.83
7133,483,468.0,0,28.0,25.0,1,2.0,6.0,3.0,2.0,1.0,1.0,0,0.71
7134,483,469.0,0,28.0,25.0,1,2.0,4.0,3.0,2.0,1.0,1.0,0,0.56
7135,483,470.0,0,28.0,29.0,1,2.0,4.0,3.0,2.0,1.0,1.0,0,0.64
7136,483,471.0,0,28.0,30.0,1,2.0,4.0,3.0,2.0,1.0,1.0,0,0.32
7137,483,472.0,0,28.0,25.0,1,2.0,3.0,3.0,2.0,1.0,1.0,0,0.61
7138,483,473.0,0,28.0,34.0,1,2.0,4.0,3.0,2.0,1.0,1.0,0,0.58
7139,483,474.0,0,28.0,30.0,1,2.0,1.0,3.0,2.0,1.0,1.0,0,0.42
7140,483,475.0,0,28.0,27.0,1,2.0,3.0,3.0,2.0,1.0,1.0,0,0.56
7141,483,476.0,0,28.0,25.0,1,2.0,2.0,3.0,2.0,1.0,1.0,1,0.38
7142,483,477.0,0,28.0,27.0,1,2.0,3.0,3.0,2.0,1.0,1.0,0,0.51
7143,483,478.0,0,28.0,26.0,1,2.0,2.0,3.0,2.0,1.0,1.0,1,0.61
7144,483,479.0,0,28.0,27.0,1,2.0,2.0,3.0,2.0,1.0,1.0,1,0.47
7145,483,480.0,0,28.0,26.0,1,2.0,2.0,3.0,2.0,1.0,1.0,1,0.59
7146,484,466.0,0,31.0,24.0,1,4.0,2.0,18.0,15.0,1.0,1.0,0,0.43
7147,484,467.0,0,31.0,24.0,1,4.0,2.0,18.0,15.0,1.0,1.0,0,0.56
7148,484,468.0,0,31.0,25.0,1,4.0,6.0,18.0,15.0,1.0,1.0,0,0.55
7149,484,469.0,0,31.0,25.0,1,4.0,4.0,18.0,15.0,1.0,1.0,1,0.02
7150,484,470.0,0,31.0,29.0,1,4.0,4.0,18.0,15.0,1.0,1.0,1,0.43
7151,484,471.0,0,31.0,30.0,1,4.0,4.0,18.0,15.0,1.0,1.0,1,0.09
7152,484,472.0,0,31.0,25.0,1,4.0,3.0,18.0,15.0,1.0,1.0,0,0.87
7153,484,473.0,1,31.0,34.0,1,4.0,4.0,18.0,15.0,1.0,1.0,1,0.62
7154,484,474.0,0,31.0,30.0,1,4.0,1.0,18.0,15.0,1.0,1.0,0,0.54
7155,484,475.0,0,31.0,27.0,1,4.0,3.0,18.0,15.0,1.0,1.0,0,0.38
7156,484,476.0,1,31.0,25.0,1,4.0,2.0,18.0,15.0,1.0,1.0,0,0.27
7157,484,477.0,0,31.0,27.0,1,4.0,3.0,18.0,15.0,1.0,1.0,0,0.72
7158,484,478.0,0,31.0,26.0,1,4.0,2.0,18.0,15.0,1.0,1.0,0,0.65
7159,484,479.0,0,31.0,27.0,1,4.0,2.0,18.0,15.0,1.0,1.0,0,0.42
7160,484,480.0,0,31.0,26.0,1,4.0,2.0,18.0,15.0,1.0,1.0,0,0.45
7161,485,466.0,0,29.0,24.0,1,1.0,2.0,3.0,2.0,4.0,3.0,0,0.36
7162,485,467.0,0,29.0,24.0,1,1.0,2.0,3.0,2.0,4.0,3.0,0,-0.09
7163,485,468.0,0,29.0,25.0,1,1.0,6.0,3.0,2.0,4.0,3.0,0,-0.12
7164,485,469.0,1,29.0,25.0,1,1.0,4.0,3.0,2.0,4.0,3.0,0,0.51
7165,485,470.0,0,29.0,29.0,1,1.0,4.0,3.0,2.0,4.0,3.0,0,0.17
7166,485,471.0,0,29.0,30.0,1,1.0,4.0,3.0,2.0,4.0,3.0,0,0.09
7167,485,472.0,0,29.0,25.0,1,1.0,3.0,3.0,2.0,4.0,3.0,0,-0.05
7168,485,473.0,0,29.0,34.0,1,1.0,4.0,3.0,2.0,4.0,3.0,0,-0.12
7169,485,474.0,0,29.0,30.0,1,1.0,1.0,3.0,2.0,4.0,3.0,1,-0.3
7170,485,475.0,0,29.0,27.0,1,1.0,3.0,3.0,2.0,4.0,3.0,0,0.22
7171,485,476.0,1,29.0,25.0,1,1.0,2.0,3.0,2.0,4.0,3.0,0,-0.15
7172,485,477.0,0,29.0,27.0,1,1.0,3.0,3.0,2.0,4.0,3.0,0,-0.2
7173,485,478.0,0,29.0,26.0,1,1.0,2.0,3.0,2.0,4.0,3.0,0,0.14
7174,485,479.0,0,29.0,27.0,1,1.0,2.0,3.0,2.0,4.0,3.0,0,-0.08
7175,485,480.0,0,29.0,26.0,1,1.0,2.0,3.0,2.0,4.0,3.0,0,0.05
7176,486,466.0,0,32.0,24.0,1,3.0,2.0,10.0,4.0,1.0,1.0,0,0.4
7177,486,467.0,0,32.0,24.0,1,3.0,2.0,10.0,4.0,1.0,1.0,0,0.59
7178,486,468.0,0,32.0,25.0,1,3.0,6.0,10.0,4.0,1.0,1.0,0,0.51
7179,486,469.0,0,32.0,25.0,1,3.0,4.0,10.0,4.0,1.0,1.0,0,0.17
7180,486,470.0,0,32.0,29.0,1,3.0,4.0,10.0,4.0,1.0,1.0,0,0.52
7181,486,471.0,0,32.0,30.0,1,3.0,4.0,10.0,4.0,1.0,1.0,0,0.39
7182,486,472.0,0,32.0,25.0,1,3.0,3.0,10.0,4.0,1.0,1.0,1,0.74
7183,486,473.0,0,32.0,34.0,1,3.0,4.0,10.0,4.0,1.0,1.0,0,0.53
7184,486,474.0,1,32.0,30.0,1,3.0,1.0,10.0,4.0,1.0,1.0,0,0.5
7185,486,475.0,0,32.0,27.0,1,3.0,3.0,10.0,4.0,1.0,1.0,1,0.58
7186,486,476.0,0,32.0,25.0,1,3.0,2.0,10.0,4.0,1.0,1.0,0,0.47
7187,486,477.0,0,32.0,27.0,1,3.0,3.0,10.0,4.0,1.0,1.0,1,0.66
7188,486,478.0,0,32.0,26.0,1,3.0,2.0,10.0,4.0,1.0,1.0,0,0.37
7189,486,479.0,0,32.0,27.0,1,3.0,2.0,10.0,4.0,1.0,1.0,0,0.37
7190,486,480.0,0,32.0,26.0,1,3.0,2.0,10.0,4.0,1.0,1.0,0,0.55
7191,487,466.0,0,24.0,24.0,1,4.0,2.0,6.0,2.0,1.0,1.0,0,0.46
7192,487,467.0,0,24.0,24.0,1,4.0,2.0,6.0,2.0,1.0,1.0,0,0.24
7193,487,468.0,0,24.0,25.0,1,4.0,6.0,6.0,2.0,1.0,1.0,0,0.31
7194,487,469.0,0,24.0,25.0,1,4.0,4.0,6.0,2.0,1.0,1.0,1,0.42
7195,487,470.0,0,24.0,29.0,1,4.0,4.0,6.0,2.0,1.0,1.0,1,0.5
7196,487,471.0,0,24.0,30.0,1,4.0,4.0,6.0,2.0,1.0,1.0,1,0.3
7197,487,472.0,0,24.0,25.0,1,4.0,3.0,6.0,2.0,1.0,1.0,0,0.04
7198,487,473.0,0,24.0,34.0,1,4.0,4.0,6.0,2.0,1.0,1.0,1,0.64
7199,487,474.0,0,24.0,30.0,1,4.0,1.0,6.0,2.0,1.0,1.0,0,-0.21
7200,487,475.0,0,24.0,27.0,1,4.0,3.0,6.0,2.0,1.0,1.0,0,0.34
7201,487,476.0,0,24.0,25.0,1,4.0,2.0,6.0,2.0,1.0,1.0,0,0.03
7202,487,477.0,0,24.0,27.0,1,4.0,3.0,6.0,2.0,1.0,1.0,0,-0.15
7203,487,478.0,0,24.0,26.0,1,4.0,2.0,6.0,2.0,1.0,1.0,0,0.04
7204,487,479.0,0,24.0,27.0,1,4.0,2.0,6.0,2.0,1.0,1.0,0,-0.29
7205,487,480.0,0,24.0,26.0,1,4.0,2.0,6.0,2.0,1.0,1.0,0,-0.07
7206,488,466.0,0,29.0,24.0,1,4.0,2.0,8.0,7.0,1.0,1.0,0,0.31
7207,488,467.0,0,29.0,24.0,1,4.0,2.0,8.0,7.0,1.0,1.0,0,0.49
7208,488,468.0,0,29.0,25.0,1,4.0,6.0,8.0,7.0,1.0,1.0,0,0.33
7209,488,469.0,0,29.0,25.0,1,4.0,4.0,8.0,7.0,1.0,1.0,1,0.31
7210,488,470.0,1,29.0,29.0,1,4.0,4.0,8.0,7.0,1.0,1.0,1,0.56
7211,488,471.0,0,29.0,30.0,1,4.0,4.0,8.0,7.0,1.0,1.0,1,0.69
7212,488,472.0,0,29.0,25.0,1,4.0,3.0,8.0,7.0,1.0,1.0,0,0.19
7213,488,473.0,0,29.0,34.0,1,4.0,4.0,8.0,7.0,1.0,1.0,1,0.48
7214,488,474.0,0,29.0,30.0,1,4.0,1.0,8.0,7.0,1.0,1.0,0,0.02
7215,488,475.0,0,29.0,27.0,1,4.0,3.0,8.0,7.0,1.0,1.0,0,0.61
7216,488,476.0,0,29.0,25.0,1,4.0,2.0,8.0,7.0,1.0,1.0,0,0.31
7217,488,477.0,0,29.0,27.0,1,4.0,3.0,8.0,7.0,1.0,1.0,0,-0.02
7218,488,478.0,0,29.0,26.0,1,4.0,2.0,8.0,7.0,1.0,1.0,0,-0.19
7219,488,479.0,0,29.0,27.0,1,4.0,2.0,8.0,7.0,1.0,1.0,0,-0.03
7220,488,480.0,1,29.0,26.0,1,4.0,2.0,8.0,7.0,1.0,1.0,0,0.11
7221,489,466.0,0,28.0,24.0,1,2.0,2.0,8.0,7.0,6.0,5.0,1,-0.03
7222,489,467.0,1,28.0,24.0,1,2.0,2.0,8.0,7.0,6.0,5.0,1,0.06
7223,489,468.0,0,28.0,25.0,1,2.0,6.0,8.0,7.0,6.0,5.0,0,-0.16
7224,489,469.0,1,28.0,25.0,1,2.0,4.0,8.0,7.0,6.0,5.0,0,-0.17
7225,489,470.0,1,28.0,29.0,1,2.0,4.0,8.0,7.0,6.0,5.0,0,0.26
7226,489,471.0,1,28.0,30.0,1,2.0,4.0,8.0,7.0,6.0,5.0,0,0.04
7227,489,472.0,0,28.0,25.0,1,2.0,3.0,8.0,7.0,6.0,5.0,0,0.25
7228,489,473.0,0,28.0,34.0,1,2.0,4.0,8.0,7.0,6.0,5.0,0,0.07
7229,489,474.0,1,28.0,30.0,1,2.0,1.0,8.0,7.0,6.0,5.0,0,-0.07
7230,489,475.0,1,28.0,27.0,1,2.0,3.0,8.0,7.0,6.0,5.0,0,0.34
7231,489,476.0,0,28.0,25.0,1,2.0,2.0,8.0,7.0,6.0,5.0,1,0.06
7232,489,477.0,0,28.0,27.0,1,2.0,3.0,8.0,7.0,6.0,5.0,0,0.12
7233,489,478.0,1,28.0,26.0,1,2.0,2.0,8.0,7.0,6.0,5.0,1,-0.07
7234,489,479.0,0,28.0,27.0,1,2.0,2.0,8.0,7.0,6.0,5.0,1,-0.07
7235,489,480.0,1,28.0,26.0,1,2.0,2.0,8.0,7.0,6.0,5.0,1,0.08
7236,490,466.0,0,29.0,24.0,1,2.0,2.0,14.0,6.0,6.0,1.0,1,0.43
7237,490,467.0,1,29.0,24.0,1,2.0,2.0,14.0,6.0,6.0,1.0,1,0.7
7238,490,468.0,0,29.0,25.0,1,2.0,6.0,14.0,6.0,6.0,1.0,0,0.65
7239,490,469.0,0,29.0,25.0,1,2.0,4.0,14.0,6.0,6.0,1.0,0,0.23
7240,490,470.0,0,29.0,29.0,1,2.0,4.0,14.0,6.0,6.0,1.0,0,0.78
7241,490,471.0,0,29.0,30.0,1,2.0,4.0,14.0,6.0,6.0,1.0,0,0.59
7242,490,472.0,0,29.0,25.0,1,2.0,3.0,14.0,6.0,6.0,1.0,0,0.31
7243,490,473.0,0,29.0,34.0,1,2.0,4.0,14.0,6.0,6.0,1.0,0,0.91
7244,490,474.0,0,29.0,30.0,1,2.0,1.0,14.0,6.0,6.0,1.0,0,-0.04
7245,490,475.0,0,29.0,27.0,1,2.0,3.0,14.0,6.0,6.0,1.0,0,0.53
7246,490,476.0,0,29.0,25.0,1,2.0,2.0,14.0,6.0,6.0,1.0,1,0.11
7247,490,477.0,0,29.0,27.0,1,2.0,3.0,14.0,6.0,6.0,1.0,0,0.12
7248,490,478.0,0,29.0,26.0,1,2.0,2.0,14.0,6.0,6.0,1.0,1,0.15
7249,490,479.0,0,29.0,27.0,1,2.0,2.0,14.0,6.0,6.0,1.0,1,-0.09
7250,490,480.0,0,29.0,26.0,1,2.0,2.0,14.0,6.0,6.0,1.0,1,0.19
7251,491,466.0,0,29.0,24.0,1,3.0,2.0,8.0,7.0,3.0,3.0,0,0.35
7252,491,467.0,1,29.0,24.0,1,3.0,2.0,8.0,7.0,3.0,3.0,0,0.61
7253,491,468.0,0,29.0,25.0,1,3.0,6.0,8.0,7.0,3.0,3.0,0,0.47
7254,491,469.0,1,29.0,25.0,1,3.0,4.0,8.0,7.0,3.0,3.0,0,-0.22
7255,491,470.0,1,29.0,29.0,1,3.0,4.0,8.0,7.0,3.0,3.0,0,0.23
7256,491,471.0,0,29.0,30.0,1,3.0,4.0,8.0,7.0,3.0,3.0,0,0.19
7257,491,472.0,0,29.0,25.0,1,3.0,3.0,8.0,7.0,3.0,3.0,1,0.57
7258,491,473.0,0,29.0,34.0,1,3.0,4.0,8.0,7.0,3.0,3.0,0,0.23
7259,491,474.0,0,29.0,30.0,1,3.0,1.0,8.0,7.0,3.0,3.0,0,0.78
7260,491,475.0,0,29.0,27.0,1,3.0,3.0,8.0,7.0,3.0,3.0,1,0.3
7261,491,476.0,0,29.0,25.0,1,3.0,2.0,8.0,7.0,3.0,3.0,0,0.6
7262,491,477.0,0,29.0,27.0,1,3.0,3.0,8.0,7.0,3.0,3.0,1,0.59
7263,491,478.0,1,29.0,26.0,1,3.0,2.0,8.0,7.0,3.0,3.0,0,0.3
7264,491,479.0,0,29.0,27.0,1,3.0,2.0,8.0,7.0,3.0,3.0,0,0.45
7265,491,480.0,0,29.0,26.0,1,3.0,2.0,8.0,7.0,3.0,3.0,0,0.54
7266,492,466.0,0,30.0,24.0,1,6.0,2.0,10.0,2.0,1.0,1.0,0,0.16
7267,492,467.0,1,30.0,24.0,1,6.0,2.0,10.0,2.0,1.0,1.0,0,0.12
7268,492,468.0,1,30.0,25.0,1,6.0,6.0,10.0,2.0,1.0,1.0,1,0.16
7269,492,469.0,1,30.0,25.0,1,6.0,4.0,10.0,2.0,1.0,1.0,0,0.27
7270,492,470.0,0,30.0,29.0,1,6.0,4.0,10.0,2.0,1.0,1.0,0,0.11
7271,492,471.0,0,30.0,30.0,1,6.0,4.0,10.0,2.0,1.0,1.0,0,0.17
7272,492,472.0,1,30.0,25.0,1,6.0,3.0,10.0,2.0,1.0,1.0,0,0.12
7273,492,473.0,0,30.0,34.0,1,6.0,4.0,10.0,2.0,1.0,1.0,0,-0.16
7274,492,474.0,1,30.0,30.0,1,6.0,1.0,10.0,2.0,1.0,1.0,0,0.32
7275,492,475.0,1,30.0,27.0,1,6.0,3.0,10.0,2.0,1.0,1.0,0,0.09
7276,492,476.0,0,30.0,25.0,1,6.0,2.0,10.0,2.0,1.0,1.0,0,0.27
7277,492,477.0,0,30.0,27.0,1,6.0,3.0,10.0,2.0,1.0,1.0,0,0.32
7278,492,478.0,0,30.0,26.0,1,6.0,2.0,10.0,2.0,1.0,1.0,0,0.35
7279,492,479.0,0,30.0,27.0,1,6.0,2.0,10.0,2.0,1.0,1.0,0,0.54
7280,492,480.0,1,30.0,26.0,1,6.0,2.0,10.0,2.0,1.0,1.0,0,0.54
7281,493,466.0,0,20.0,24.0,1,4.0,2.0,13.0,13.0,1.0,1.0,0,-0.01
7282,493,467.0,0,20.0,24.0,1,4.0,2.0,13.0,13.0,1.0,1.0,0,-0.01
7283,493,468.0,0,20.0,25.0,1,4.0,6.0,13.0,13.0,1.0,1.0,0,0.07
7284,493,469.0,1,20.0,25.0,1,4.0,4.0,13.0,13.0,1.0,1.0,1,0.67
7285,493,470.0,0,20.0,29.0,1,4.0,4.0,13.0,13.0,1.0,1.0,1,0.01
7286,493,471.0,0,20.0,30.0,1,4.0,4.0,13.0,13.0,1.0,1.0,1,0.2
7287,493,472.0,0,20.0,25.0,1,4.0,3.0,13.0,13.0,1.0,1.0,0,-0.04
7288,493,473.0,0,20.0,34.0,1,4.0,4.0,13.0,13.0,1.0,1.0,1,-0.09
7289,493,474.0,0,20.0,30.0,1,4.0,1.0,13.0,13.0,1.0,1.0,0,-0.21
7290,493,475.0,0,20.0,27.0,1,4.0,3.0,13.0,13.0,1.0,1.0,0,0.11
7291,493,476.0,0,20.0,25.0,1,4.0,2.0,13.0,13.0,1.0,1.0,0,-0.05
7292,493,477.0,0,20.0,27.0,1,4.0,3.0,13.0,13.0,1.0,1.0,0,0.0
7293,493,478.0,0,20.0,26.0,1,4.0,2.0,13.0,13.0,1.0,1.0,0,-0.05
7294,493,479.0,0,20.0,27.0,1,4.0,2.0,13.0,13.0,1.0,1.0,0,0.16
7295,493,480.0,0,20.0,26.0,1,4.0,2.0,13.0,13.0,1.0,1.0,0,-0.14
7296,494,466.0,0,30.0,24.0,1,2.0,2.0,6.0,6.0,2.0,8.0,1,0.25
7297,494,467.0,0,30.0,24.0,1,2.0,2.0,6.0,6.0,2.0,8.0,1,0.29
7298,494,468.0,1,30.0,25.0,1,2.0,6.0,6.0,6.0,2.0,8.0,0,0.26
7299,494,469.0,0,30.0,25.0,1,2.0,4.0,6.0,6.0,2.0,8.0,0,0.66
7300,494,470.0,0,30.0,29.0,1,2.0,4.0,6.0,6.0,2.0,8.0,0,0.68
7301,494,471.0,0,30.0,30.0,1,2.0,4.0,6.0,6.0,2.0,8.0,0,0.39
7302,494,472.0,0,30.0,25.0,1,2.0,3.0,6.0,6.0,2.0,8.0,0,0.42
7303,494,473.0,0,30.0,34.0,1,2.0,4.0,6.0,6.0,2.0,8.0,0,0.34
7304,494,474.0,1,30.0,30.0,1,2.0,1.0,6.0,6.0,2.0,8.0,0,-0.06
7305,494,475.0,0,30.0,27.0,1,2.0,3.0,6.0,6.0,2.0,8.0,0,0.5
7306,494,476.0,0,30.0,25.0,1,2.0,2.0,6.0,6.0,2.0,8.0,1,0.12
7307,494,477.0,0,30.0,27.0,1,2.0,3.0,6.0,6.0,2.0,8.0,0,0.29
7308,494,478.0,0,30.0,26.0,1,2.0,2.0,6.0,6.0,2.0,8.0,1,0.3
7309,494,479.0,0,30.0,27.0,1,2.0,2.0,6.0,6.0,2.0,8.0,1,0.27
7310,494,480.0,0,30.0,26.0,1,2.0,2.0,6.0,6.0,2.0,8.0,1,0.34
7311,495,466.0,0,32.0,24.0,1,6.0,2.0,15.0,6.0,5.0,6.0,0,-0.05
7312,495,467.0,1,32.0,24.0,1,6.0,2.0,15.0,6.0,5.0,6.0,0,-0.01
7313,495,468.0,0,32.0,25.0,1,6.0,6.0,15.0,6.0,5.0,6.0,1,-0.07
7314,495,469.0,0,32.0,25.0,1,6.0,4.0,15.0,6.0,5.0,6.0,0,-0.19
7315,495,470.0,1,32.0,29.0,1,6.0,4.0,15.0,6.0,5.0,6.0,0,-0.18
7316,495,471.0,0,32.0,30.0,1,6.0,4.0,15.0,6.0,5.0,6.0,0,-0.22
7317,495,472.0,0,32.0,25.0,1,6.0,3.0,15.0,6.0,5.0,6.0,0,0.09
7318,495,473.0,0,32.0,34.0,1,6.0,4.0,15.0,6.0,5.0,6.0,0,0.03
